userID	movieID	rating	date_day	date_month	date_year	date_hour	date_minute	date_second
78	2985	4	11	7	2004	10	54	43
78	2997	4.5	7	5	2004	23	2	36
78	3045	4	10	10	2004	15	45	43
78	3052	4	7	5	2004	22	48	17
78	3060	4	7	5	2004	23	12	1
78	3067	4.5	11	7	2004	11	54	6
78	3070	4	16	4	2007	5	0	43
78	3072	4	11	7	2004	11	58	7
78	3090	4.5	7	5	2004	23	11	19
78	3104	4.5	7	5	2004	23	16	42
78	3135	4	7	5	2004	23	16	14
78	3163	4	7	5	2004	23	28	26
78	3168	3.5	10	10	2004	15	35	17
78	3175	4.5	9	7	2004	2	31	30
78	3198	4.5	7	5	2004	23	7	46
78	3201	4.5	9	7	2004	2	32	43
78	3210	4.5	11	7	2004	11	54	27
78	3253	4	7	5	2004	22	48	27
78	3265	4.5	7	5	2004	23	4	48
78	3271	4.5	10	10	2004	15	45	37
78	3326	4	11	7	2004	12	15	39
78	3328	4.5	7	5	2004	23	15	33
78	3334	4	9	7	2004	2	32	45
78	3338	4	7	5	2004	22	59	58
78	3359	5	7	5	2004	23	15	46
78	3363	4	11	7	2004	11	52	16
78	3397	4.5	11	7	2004	11	59	54
78	3418	3.5	7	5	2004	22	47	58
78	3421	4.5	7	5	2004	23	12	15
78	3424	4.5	7	5	2004	23	11	55
78	3429	4.5	9	7	2004	2	32	31
78	3441	2.5	11	7	2004	11	46	6
78	3448	4	11	7	2004	12	1	7
78	3470	4.5	9	7	2004	2	32	38
78	3471	3.5	7	5	2004	23	12	29
78	3481	4.5	7	5	2004	23	4	33
78	3503	5	7	5	2004	23	42	43
78	3504	3.5	8	5	2004	6	46	54
78	3521	3.5	7	5	2004	23	12	41
78	3527	4	7	5	2004	23	43	31
78	3552	3	11	7	2004	11	56	48
78	3608	5	7	5	2004	23	28	1
78	3638	2.5	11	7	2004	10	58	13
78	3658	4	7	5	2004	23	23	51
78	3671	4	30	7	2004	0	42	12
78	3676	4.5	10	10	2004	15	45	14
78	3683	4	7	5	2004	23	4	57
78	3698	2	11	7	2004	10	57	43
78	3701	3.5	11	7	2004	10	56	54
78	3702	4	7	5	2004	23	42	7
78	3703	4	7	5	2004	23	22	58
78	3706	4.5	10	10	2004	15	59	28
78	3751	4.5	7	5	2004	23	15	26
78	3755	4	9	7	2004	2	22	55
78	3793	4	7	5	2004	23	42	57
78	3811	5	7	5	2004	23	17	1
78	3814	4.5	7	5	2004	23	13	11
78	3819	4.5	7	5	2004	23	9	13
78	3836	4.5	11	7	2004	11	42	41
78	3863	4	11	7	2004	10	57	30
78	3911	4.5	7	5	2004	23	8	16
78	3925	4.5	11	7	2004	11	53	45
78	3927	3	11	7	2004	10	55	11
78	3959	4.5	7	5	2004	23	42	1
78	3967	4.5	9	7	2004	2	22	46
78	3996	3	7	5	2004	23	1	18
78	4027	4.5	9	7	2004	2	32	50
78	4034	4.5	7	5	2004	23	3	2
78	4042	2.5	11	7	2004	11	45	42
78	4085	4	11	7	2004	12	4	49
78	4119	4.5	22	4	2007	8	44	26
78	4131	4	11	7	2004	12	14	18
78	4223	5	7	5	2004	23	37	54
78	4226	5	7	5	2004	22	59	35
78	4276	3.5	10	10	2004	15	49	46
78	4278	4	7	5	2004	23	22	35
78	4280	3.5	11	7	2004	11	55	59
78	4310	2.5	11	7	2004	11	46	45
78	4333	3.5	10	10	2004	15	44	53
78	4338	4.5	7	5	2004	23	13	18
78	4349	4.5	11	7	2004	11	43	3
78	4361	3	11	7	2004	11	53	36
78	4407	5	7	5	2004	23	9	54
78	4443	4.5	7	5	2004	23	43	56
78	4467	4.5	11	7	2004	11	56	22
78	4485	2.5	11	7	2004	12	10	12
78	4518	4	10	10	2004	15	49	29
78	4553	4.5	7	5	2004	23	43	19
78	4571	4	9	7	2004	2	23	5
78	4605	4.5	11	7	2004	11	56	32
78	4641	4.5	11	7	2004	11	51	7
78	4642	5	11	7	2004	11	54	40
78	4643	4	9	7	2004	2	22	37
78	4713	4.5	7	5	2004	23	42	48
78	4788	4.5	11	7	2004	11	59	24
78	4842	4	11	7	2004	11	44	44
78	4855	4	10	10	2004	15	58	31
78	4873	5	10	10	2004	15	58	25
78	4918	4.5	11	7	2004	11	43	44
78	4973	5	7	5	2004	22	59	21
78	4981	4	11	7	2004	12	5	4
78	4982	2	11	7	2004	11	0	31
78	5049	4.5	11	7	2004	11	58	59
78	5060	4	10	11	2004	2	58	26
78	5139	3.5	11	7	2004	12	2	30
78	5198	4.5	7	5	2004	23	32	54
78	5288	4.5	7	5	2004	23	17	21
78	5299	4	11	7	2004	12	2	46
78	5339	4.5	11	7	2004	11	54	2
78	5410	4	7	5	2004	23	42	29
78	5445	3	16	4	2007	5	0	17
78	5446	4.5	9	7	2004	2	32	56
78	5468	4	16	4	2007	5	0	31
78	5505	4.5	18	11	2004	20	38	51
78	5515	3	22	11	2004	20	47	34
78	5522	4.5	9	7	2004	2	32	59
78	5693	4	11	7	2004	12	3	15
78	5747	5	7	5	2004	23	0	57
78	5855	1.5	10	10	2004	15	57	33
78	5876	5	11	7	2004	11	41	50
78	5881	4.5	16	4	2007	5	2	35
78	5899	4.5	7	5	2004	23	1	35
78	5932	5	8	5	2004	6	46	2
78	5981	4	7	5	2004	23	45	44
78	6001	4	10	11	2004	2	57	26
78	6184	4.5	9	7	2004	2	33	42
78	6235	4.5	7	5	2004	23	3	23
78	6261	3.5	10	10	2004	15	57	43
78	6305	4	16	4	2007	4	58	21
78	6333	4	7	5	2004	23	41	8
78	6365	2	7	5	2004	23	44	29
78	6385	4.5	7	5	2004	23	0	29
78	6440	5	11	7	2004	11	52	31
78	6448	4	9	7	2004	2	33	24
78	6458	4.5	9	7	2004	2	33	10
78	6502	4	16	4	2007	4	58	52
78	6565	4	10	10	2004	15	44	11
78	6579	4	7	5	2004	23	30	28
78	6620	4	7	5	2004	23	1	47
78	6645	4	7	5	2004	23	44	4
78	6650	5	22	11	2004	20	47	57
78	6678	4.5	9	7	2004	2	33	33
78	6711	4.5	7	5	2004	23	1	54
78	6773	5	7	5	2004	23	7	28
78	6774	4.5	9	7	2004	2	33	55
78	6791	4.5	7	5	2004	23	5	22
78	6867	4.5	15	11	2004	21	50	17
78	6874	4	7	5	2004	23	30	52
78	6934	1.5	11	7	2004	10	57	22
78	6942	4.5	7	5	2004	23	34	48
78	6947	4.5	7	5	2004	23	5	6
78	6971	5	11	7	2004	12	22	50
78	6978	5	11	7	2004	11	59	10
78	6993	4	22	4	2007	8	44	35
78	7001	4.5	9	7	2004	2	33	39
78	7003	4.5	16	4	2007	4	58	30
78	7020	4.5	27	12	2004	7	58	3
78	7025	4	11	7	2004	11	47	30
78	7027	4.5	7	5	2004	23	31	39
78	7042	3.5	11	7	2004	11	55	25
78	7063	5	7	5	2004	23	15	12
78	7069	5	7	5	2004	23	32	0
78	7084	4.5	11	7	2004	11	49	47
78	7123	4.5	7	5	2004	23	42	52
78	7132	4	1	12	2004	20	53	40
78	7156	4.5	29	7	2004	23	26	9
78	7163	2	11	7	2004	10	51	6
78	7215	4.5	11	7	2004	11	47	43
78	7236	4.5	9	7	2004	2	33	15
78	7323	4.5	29	11	2004	8	51	23
78	7361	4.5	9	7	2004	2	36	37
78	7389	1.5	11	7	2004	11	0	27
78	7419	4.5	11	7	2004	11	51	20
78	7438	3.5	21	10	2004	2	34	44
78	7489	3.5	11	7	2004	11	49	16
78	7560	4.5	11	7	2004	12	24	45
78	7620	4.5	16	4	2007	2	27	0
78	7698	4	7	5	2004	23	32	47
78	7815	4	11	7	2004	12	4	44
78	7817	4.5	11	7	2004	10	59	27
78	7934	4.5	11	7	2004	11	49	26
78	7983	4	27	12	2004	7	58	38
78	8337	4.5	9	7	2004	2	36	26
78	8400	4.5	22	4	2007	8	45	1
78	8464	4.5	21	10	2004	2	35	9
78	8595	4	11	7	2004	12	3	29
78	8596	3	3	12	2004	5	49	57
78	8622	5	11	7	2004	12	16	35
78	8623	4.5	11	7	2004	11	49	0
78	8690	4.5	30	7	2004	0	42	4
78	9005	4.5	16	4	2007	5	1	29
78	26203	4	16	4	2007	4	59	27
78	26285	4	16	4	2007	2	26	17
78	26554	3	16	4	2007	4	56	18
78	27904	4	16	4	2007	4	58	43
78	34405	4.5	16	4	2007	2	26	2
78	37729	4	16	4	2007	5	4	56
78	38038	3.5	16	4	2007	2	32	48
78	44191	5	22	4	2007	8	35	26
78	44694	2	19	5	2007	6	51	41
78	46578	5	16	4	2007	2	32	25
78	46976	4.5	16	4	2007	2	29	47
78	48774	4.5	16	4	2007	2	30	18
78	49272	3	16	4	2007	2	30	48
78	50872	4.5	2	9	2007	8	9	40
127	1707	3	19	9	2007	22	5	58
127	1911	2.5	28	8	2007	3	35	4
127	2013	3.5	28	8	2007	3	35	41
127	2136	3.5	28	8	2007	3	41	17
127	2719	4	28	8	2007	3	37	33
127	3157	3	28	8	2007	3	38	12
127	5523	4.5	19	9	2007	21	59	48
127	6013	3	19	9	2007	22	7	26
127	6482	0.5	19	9	2007	22	6	6
127	6958	4	19	9	2007	22	6	58
127	7293	3	19	9	2007	21	58	16
127	7444	4	19	9	2007	21	56	55
127	8810	3	19	9	2007	22	0	46
127	8830	4	19	9	2007	22	5	8
127	30883	2.5	19	9	2007	22	6	42
127	31429	1	19	9	2007	22	0	53
127	32296	0.5	19	9	2007	22	5	33
127	39400	5	19	9	2007	22	2	29
127	42009	1.5	19	9	2007	22	5	42
127	43558	3.5	19	9	2007	22	6	38
127	43904	4.5	19	9	2007	22	3	19
127	43919	3	19	9	2007	22	3	25
127	43936	4.5	19	9	2007	21	57	5
127	44004	4	19	9	2007	22	4	28
127	44397	4.5	28	8	2007	3	53	28
127	45081	5	28	8	2007	3	53	38
127	45720	4.5	28	8	2007	3	51	41
127	45726	4.5	19	9	2007	22	6	23
127	46335	2	19	9	2007	22	2	51
127	48385	2.5	28	8	2007	3	41	12
127	51662	4.5	28	8	2007	3	48	41
127	51937	4	28	8	2007	3	53	17
127	54286	3.5	28	8	2007	3	47	42
170	1	3	30	10	2006	12	36	38
170	2	2	30	10	2006	12	45	29
170	10	3.5	30	10	2006	12	39	8
170	19	2	30	10	2006	12	45	33
170	21	3	30	10	2006	12	41	19
170	32	4	30	10	2006	12	37	9
170	34	2	30	10	2006	12	38	26
170	39	2	30	10	2006	12	41	37
170	47	4	30	10	2006	12	38	0
170	50	4	30	10	2006	12	37	20
170	104	4	30	10	2006	12	24	55
170	111	3	30	10	2006	12	42	54
170	141	2.5	30	10	2006	12	41	29
170	165	3	30	10	2006	12	37	35
170	180	5	1	6	2007	14	0	48
170	208	2	30	10	2006	12	41	5
170	223	4.5	30	10	2006	12	43	6
170	231	1	30	10	2006	12	38	47
170	296	4.5	30	10	2006	12	35	21
170	318	4	30	10	2006	12	36	21
170	337	3.5	30	10	2006	12	25	8
170	344	2	30	10	2006	12	37	30
170	356	3	30	10	2006	12	35	28
170	364	2	30	10	2006	12	38	16
170	367	2	30	10	2006	12	39	3
170	377	2.5	30	10	2006	12	50	58
170	420	2.5	30	10	2006	12	25	26
170	432	2.5	30	10	2006	12	26	26
170	500	2	30	10	2006	12	38	43
170	597	2	30	10	2006	12	38	32
170	648	2.5	30	10	2006	12	37	24
170	736	2	30	10	2006	12	38	5
170	778	4	30	10	2006	12	47	9
170	788	2	30	10	2006	12	45	37
170	1036	3	30	10	2006	12	42	6
170	1080	4	30	10	2006	12	24	59
170	1101	2	30	10	2006	12	24	18
170	1136	3.5	30	10	2006	12	33	30
170	1220	3	30	10	2006	12	24	6
170	1222	5	1	6	2007	13	56	4
170	1240	3	30	10	2006	12	41	10
170	1262	1	30	10	2006	12	31	41
170	1265	2	30	10	2006	12	41	22
170	1270	3	30	10	2006	12	38	9
170	1380	2	30	10	2006	12	26	29
170	1387	3	30	10	2006	12	45	44
170	1485	2	30	10	2006	12	25	49
170	1517	3	30	10	2006	12	44	40
170	1580	2.5	30	10	2006	12	39	23
170	1639	3.5	30	10	2006	12	27	24
170	1721	2.5	30	10	2006	12	39	29
170	1923	2.5	30	10	2006	12	43	12
170	2012	3	30	10	2006	12	24	28
170	2174	0.5	30	10	2006	12	24	32
170	2329	4.5	30	10	2006	12	29	21
170	2542	4	1	6	2007	13	56	25
170	2571	3.5	30	10	2006	12	38	20
170	2683	3.5	30	10	2006	12	43	19
170	2700	3.5	30	10	2006	12	25	54
170	2706	3	30	10	2006	12	46	55
170	2762	3.5	30	10	2006	12	39	11
170	2858	3.5	30	10	2006	12	30	31
170	2959	5	30	10	2006	12	31	27
170	2997	3	30	10	2006	12	42	48
170	3581	4	1	6	2007	13	59	55
170	3623	2.5	30	10	2006	12	26	37
170	3793	3	30	10	2006	12	44	33
170	3897	2	30	10	2006	12	25	42
170	3949	4.5	1	6	2007	13	56	8
170	4011	4	1	6	2007	13	56	13
170	4226	4	30	10	2006	12	33	19
170	4251	4	1	6	2007	14	5	1
170	4306	0.5	30	10	2006	12	42	59
170	4878	5	30	10	2006	12	31	7
170	4886	2.5	30	10	2006	12	52	1
170	4963	4	30	10	2006	12	50	53
170	6377	2	30	10	2006	12	51	30
170	6807	4	1	6	2007	14	3	34
170	8622	4	1	6	2007	14	0	42
170	8874	4	1	6	2007	13	57	28
170	8917	3	1	6	2007	14	1	31
170	44191	4	1	6	2007	13	57	42
170	45728	5	1	6	2007	13	59	49
175	1	4	4	12	2005	6	36	46
175	6	5	4	12	2005	6	40	18
175	19	0.5	4	12	2005	6	42	9
175	21	0.5	4	12	2005	6	39	29
175	25	2	4	12	2005	6	40	0
175	32	4	4	12	2005	6	28	18
175	36	5	4	12	2005	6	40	15
175	39	5	4	12	2005	6	39	51
175	47	1	4	12	2005	6	22	38
175	50	5	4	12	2005	6	15	53
175	58	4	4	12	2005	6	5	58
175	95	2.5	4	12	2005	6	39	48
175	104	5	4	12	2005	6	43	21
175	105	4	9	7	2006	9	7	6
175	110	5	4	12	2005	6	36	9
175	111	5	4	12	2005	6	20	15
175	150	5	4	12	2005	6	36	8
175	172	2	4	12	2005	6	6	33
175	208	0.5	4	12	2005	6	39	25
175	223	5	4	12	2005	6	30	32
175	253	3	4	12	2005	6	39	14
175	260	0.5	4	12	2005	6	36	15
175	288	5	4	12	2005	6	40	22
175	292	3	4	12	2005	6	38	47
175	293	5	4	12	2005	6	19	49
175	296	5	4	12	2005	6	18	4
175	300	4	4	12	2005	6	40	33
175	306	5	19	8	2007	19	9	15
175	307	5	19	8	2007	19	8	50
175	308	5	19	8	2007	19	9	27
